shipment_id,order_id,shipment_date,delivery_date,date_ingested
3323,3323,2021-06-25,2021-06-28,2023-06-04
3324,3324,,,2023-06-04
3325,3325,,,2023-06-04
3326,3326,2022-02-07,,2023-06-04
3327,3327,2022-02-20,2022-02-22,2023-06-04
3328,3328,,,2023-06-04
3329,3329,2022-05-27,2022-05-29,2023-06-04
3330,3330,,,2023-06-04
3331,3331,,,2023-06-04
3332,3332,,,2023-06-04
3333,3333,,,2023-06-04
3334,3334,2021-08-07,,2023-06-04
3335,3335,2021-04-25,2021-04-26,2023-06-04
3336,3336,,,2023-06-04
3337,3337,,,2023-06-04
3338,3338,,,2023-06-04
3339,3339,2022-05-20,2022-05-23,2023-06-04
3340,3340,,,2023-06-04
3341,3341,2022-04-16,2022-04-17,2023-06-04
3342,3342,2021-10-27,2021-10-29,2023-06-04
3343,3343,2021-01-19,2021-01-20,2023-06-04
3344,3344,2021-12-25,2021-12-26,2023-06-04
3345,3345,,,2023-06-04
3346,3346,,,2023-06-04
3347,3347,,,2023-06-04
3348,3348,,,2023-06-04
3349,3349,2021-10-08,2021-10-11,2023-06-04
3350,3350,,,2023-06-04
3351,3351,,,2023-06-04
3352,3352,2022-08-17,2022-08-20,2023-06-04
3353,3353,2022-06-28,2022-07-01,2023-06-04
3354,3354,,,2023-06-04
3355,3355,2021-07-14,2021-07-16,2023-06-04
3356,3356,,,2023-06-04
3357,3357,2022-08-04,,2023-06-04
3358,3358,2021-07-21,2021-07-24,2023-06-04
3359,3359,,,2023-06-04
3360,3360,2021-08-26,,2023-06-04
3361,3361,,,2023-06-04
3362,3362,,,2023-06-04
3363,3363,2021-04-17,2021-04-18,2023-06-04
3364,3364,,,2023-06-04
3365,3365,,,2023-06-04
3366,3366,2021-10-16,2021-10-17,2023-06-04
3367,3367,,,2023-06-04
3368,3368,,,2023-06-04
3369,3369,,,2023-06-04
3370,3370,,,2023-06-04
3371,3371,,,2023-06-04
3372,3372,2021-01-02,2021-01-05,2023-06-04
3373,3373,2022-07-25,2022-07-27,2023-06-04
3374,3374,2022-08-10,,2023-06-04
3375,3375,2021-09-01,2021-09-04,2023-06-04
3376,3376,,,2023-06-04
3377,3377,,,2023-06-04
3378,3378,,,2023-06-04
3379,3379,,,2023-06-04
3380,3380,,,2023-06-04
3381,3381,2021-04-24,2021-04-27,2023-06-04
3382,3382,,,2023-06-04
3383,3383,,,2023-06-04
3384,3384,,,2023-06-04
3385,3385,,,2023-06-04
3386,3386,,,2023-06-04
3387,3387,2021-08-13,2021-08-15,2023-06-04
3388,3388,,,2023-06-04
3389,3389,,,2023-06-04
3390,3390,,,2023-06-04
3391,3391,2021-05-22,2021-05-24,2023-06-04
3392,3392,,,2023-06-04
3393,3393,2021-03-23,2021-03-26,2023-06-04
3394,3394,,,2023-06-04
3395,3395,2022-07-21,2022-07-23,2023-06-04
3396,3396,,,2023-06-04
3397,3397,,,2023-06-04
3398,3398,,,2023-06-04
3399,3399,2021-12-17,2021-12-18,2023-06-04
3400,3400,,,2023-06-04
3401,3401,2022-08-27,2022-08-30,2023-06-04
3402,3402,,,2023-06-04
3403,3403,,,2023-06-04
3404,3404,,,2023-06-04
3405,3405,2021-09-29,2021-10-02,2023-06-04
3406,3406,2022-07-10,2022-07-12,2023-06-04
3407,3407,2021-06-09,,2023-06-04
3408,3408,2021-11-19,2021-11-21,2023-06-04
3409,3409,2022-04-28,2022-05-01,2023-06-04
3410,3410,2021-09-29,,2023-06-04
3411,3411,,,2023-06-04
3412,3412,,,2023-06-04
3413,3413,,,2023-06-04
3414,3414,,,2023-06-04
3415,3415,2022-08-15,2022-08-18,2023-06-04
3416,3416,,,2023-06-04
3417,3417,2022-07-29,2022-07-31,2023-06-04
3418,3418,2021-07-10,2021-07-11,2023-06-04
3419,3419,,,2023-06-04
3420,3420,,,2023-06-04
3421,3421,,,2023-06-04
3422,3422,,,2023-06-04
3423,3423,2022-06-30,,2023-06-04
3424,3424,,,2023-06-04
3425,3425,,,2023-06-04
3426,3426,,,2023-06-04
3427,3427,,,2023-06-04
3428,3428,,,2023-06-04
3429,3429,2022-02-05,2022-02-07,2023-06-04
3430,3430,,,2023-06-04
3431,3431,2022-01-16,,2023-06-04
3432,3432,,,2023-06-04
3433,3433,,,2023-06-04
3434,3434,,,2023-06-04
3435,3435,2021-04-23,2021-04-26,2023-06-04
3436,3436,,,2023-06-04
3437,3437,2022-04-28,2022-04-30,2023-06-04
3438,3438,2021-02-12,2021-02-14,2023-06-04
3439,3439,,,2023-06-04
3440,3440,,,2023-06-04
3441,3441,,,2023-06-04
3442,3442,,,2023-06-04
3443,3443,2021-09-09,,2023-06-04
3444,3444,2022-05-22,,2023-06-04
3445,3445,,,2023-06-04
3446,3446,2021-04-02,,2023-06-04
3447,3447,,,2023-06-04
3448,3448,,,2023-06-04
3449,3449,2021-08-04,2021-08-06,2023-06-04
3450,3450,,,2023-06-04
3451,3451,,,2023-06-04
3452,3452,,,2023-06-04
3453,3453,2022-09-06,2022-09-08,2023-06-04
3454,3454,,,2023-06-04
3455,3455,,,2023-06-04
3456,3456,,,2023-06-04
3457,3457,,,2023-06-04
3458,3458,,,2023-06-04
3459,3459,,,2023-06-04
3460,3460,,,2023-06-04
3461,3461,,,2023-06-04
3462,3462,2021-05-18,2021-05-19,2023-06-04
3463,3463,,,2023-06-04
3464,3464,,,2023-06-04
3465,3465,2022-06-18,2022-06-20,2023-06-04
3466,3466,2022-03-15,2022-03-17,2023-06-04
3467,3467,2022-06-22,2022-06-25,2023-06-04
3468,3468,,,2023-06-04
3469,3469,,,2023-06-04
3470,3470,2021-09-22,,2023-06-04
3471,3471,,,2023-06-04
3472,3472,,,2023-06-04
3473,3473,2021-05-30,,2023-06-04
3474,3474,2021-02-12,2021-02-13,2023-06-04
3475,3475,,,2023-06-04
3476,3476,,,2023-06-04
3477,3477,,,2023-06-04
3478,3478,,,2023-06-04
3479,3479,,,2023-06-04
3480,3480,,,2023-06-04
3481,3481,,,2023-06-04
3482,3482,,,2023-06-04
3483,3483,,,2023-06-04
3484,3484,2022-07-23,,2023-06-04
3485,3485,,,2023-06-04
3486,3486,,,2023-06-04
3487,3487,,,2023-06-04
3488,3488,2022-05-31,2022-06-02,2023-06-04
3489,3489,,,2023-06-04
3490,3490,2021-11-04,,2023-06-04
3491,3491,,,2023-06-04
3492,3492,2022-08-01,2022-08-04,2023-06-04
3493,3493,2022-04-16,,2023-06-04
3494,3494,2021-06-29,2021-07-01,2023-06-04
3495,3495,2022-06-21,,2023-06-04
3496,3496,,,2023-06-04
3497,3497,2021-01-23,2021-01-26,2023-06-04
3498,3498,2021-05-04,2021-05-06,2023-06-04
3499,3499,,,2023-06-04
3500,3500,,,2023-06-04
3501,3501,2021-04-09,2021-04-10,2023-06-04
3502,3502,,,2023-06-04
3503,3503,,,2023-06-04
3504,3504,,,2023-06-04
3505,3505,2021-05-10,2021-05-13,2023-06-04
3506,3506,,,2023-06-04
3507,3507,,,2023-06-04
3508,3508,,,2023-06-04
3509,3509,,,2023-06-04
3510,3510,2022-02-06,,2023-06-04
3511,3511,,,2023-06-04
3512,3512,,,2023-06-04
3513,3513,2021-11-01,2021-11-02,2023-06-04
3514,3514,2021-03-02,2021-03-03,2023-06-04
3515,3515,,,2023-06-04
3516,3516,,,2023-06-04
3517,3517,,,2023-06-04
3518,3518,,,2023-06-04
3519,3519,,,2023-06-04
3520,3520,,,2023-06-04
3521,3521,2022-05-06,2022-05-07,2023-06-04
3522,3522,,,2023-06-04
3523,3523,2022-07-06,2022-07-08,2023-06-04
3524,3524,,,2023-06-04
3525,3525,2021-06-29,2021-06-30,2023-06-04
3526,3526,,,2023-06-04
3527,3527,,,2023-06-04
3528,3528,2021-01-07,,2023-06-04
3529,3529,,,2023-06-04
3530,3530,2022-04-28,2022-04-30,2023-06-04
3531,3531,,,2023-06-04
3532,3532,,,2023-06-04
3533,3533,,,2023-06-04
3534,3534,,,2023-06-04
3535,3535,2021-02-26,,2023-06-04
3536,3536,,,2023-06-04
3537,3537,,,2023-06-04
3538,3538,,,2023-06-04
3539,3539,2022-05-23,2022-05-26,2023-06-04
3540,3540,,,2023-06-04
3541,3541,,,2023-06-04
3542,3542,2021-08-30,2021-09-01,2023-06-04
3543,3543,,,2023-06-04
3544,3544,,,2023-06-04
3545,3545,,,2023-06-04
3546,3546,2022-02-21,2022-02-24,2023-06-04
3547,3547,,,2023-06-04
3548,3548,2021-06-04,2021-06-07,2023-06-04
3549,3549,2022-01-23,,2023-06-04
3550,3550,,,2023-06-04
3551,3551,,,2023-06-04
3552,3552,,,2023-06-04
3553,3553,,,2023-06-04
3554,3554,,,2023-06-04
3555,3555,,,2023-06-04
3556,3556,,,2023-06-04
3557,3557,2021-10-25,2021-10-27,2023-06-04
3558,3558,,,2023-06-04
3559,3559,,,2023-06-04
3560,3560,2022-06-10,2022-06-12,2023-06-04
3561,3561,,,2023-06-04
3562,3562,,,2023-06-04
3563,3563,2022-03-29,,2023-06-04
3564,3564,,,2023-06-04
3565,3565,,,2023-06-04
3566,3566,,,2023-06-04
3567,3567,,,2023-06-04
3568,3568,,,2023-06-04
3569,3569,,,2023-06-04
3570,3570,,,2023-06-04
3571,3571,,,2023-06-04
3572,3572,,,2023-06-04
3573,3573,,,2023-06-04
3574,3574,2022-04-16,,2023-06-04
3575,3575,2021-06-22,2021-06-23,2023-06-04
3576,3576,,,2023-06-04
3577,3577,2022-04-20,,2023-06-04
3578,3578,2021-11-01,2021-11-03,2023-06-04
3579,3579,,,2023-06-04
3580,3580,,,2023-06-04
3581,3581,,,2023-06-04
3582,3582,,,2023-06-04
3583,3583,2021-12-20,2021-12-23,2023-06-04
3584,3584,2022-09-01,2022-09-02,2023-06-04
3585,3585,,,2023-06-04
3586,3586,,,2023-06-04
3587,3587,,,2023-06-04
3588,3588,,,2023-06-04
3589,3589,,,2023-06-04
3590,3590,2022-08-19,2022-08-21,2023-06-04
3591,3591,2021-06-20,2021-06-23,2023-06-04
3592,3592,,,2023-06-04
3593,3593,,,2023-06-04
3594,3594,,,2023-06-04
3595,3595,2021-08-12,2021-08-15,2023-06-04
3596,3596,2022-03-11,2022-03-14,2023-06-04
3597,3597,,,2023-06-04
3598,3598,,,2023-06-04
3599,3599,,,2023-06-04
3600,3600,,,2023-06-04
3601,3601,,,2023-06-04
3602,3602,2021-10-07,2021-10-09,2023-06-04
3603,3603,,,2023-06-04
3604,3604,,,2023-06-04
3605,3605,,,2023-06-04
3606,3606,,,2023-06-04
3607,3607,,,2023-06-04
3608,3608,,,2023-06-04
3609,3609,2022-01-09,2022-01-10,2023-06-04
3610,3610,2021-07-04,2021-07-07,2023-06-04
3611,3611,,,2023-06-04
3612,3612,2021-01-09,2021-01-10,2023-06-04
3613,3613,,,2023-06-04
3614,3614,2021-03-17,2021-03-19,2023-06-04
3615,3615,,,2023-06-04
3616,3616,2022-05-09,2022-05-12,2023-06-04
3617,3617,,,2023-06-04
3618,3618,,,2023-06-04
3619,3619,,,2023-06-04
3620,3620,2022-05-30,2022-06-02,2023-06-04
3621,3621,2021-10-28,2021-10-31,2023-06-04
3622,3622,2021-05-15,2021-05-16,2023-06-04
3623,3623,,,2023-06-04
3624,3624,2021-06-29,2021-07-02,2023-06-04
3625,3625,,,2023-06-04
3626,3626,,,2023-06-04
3627,3627,2022-01-28,2022-01-31,2023-06-04
3628,3628,2022-03-07,2022-03-08,2023-06-04
3629,3629,2022-04-21,2022-04-24,2023-06-04
3630,3630,2022-02-20,2022-02-22,2023-06-04
3631,3631,2021-07-06,2021-07-09,2023-06-04
3632,3632,2021-09-29,2021-10-02,2023-06-04
3633,3633,,,2023-06-04
3634,3634,,,2023-06-04
3635,3635,,,2023-06-04
3636,3636,2022-02-08,,2023-06-04
3637,3637,,,2023-06-04
3638,3638,,,2023-06-04
3639,3639,2022-08-06,,2023-06-04
3640,3640,,,2023-06-04
3641,3641,,,2023-06-04
3642,3642,2021-12-03,2021-12-05,2023-06-04
3643,3643,,,2023-06-04
3644,3644,,,2023-06-04
3645,3645,2022-07-09,,2023-06-04
3646,3646,,,2023-06-04
3647,3647,,,2023-06-04
3648,3648,,,2023-06-04
3649,3649,,,2023-06-04
3650,3650,,,2023-06-04
3651,3651,,,2023-06-04
3652,3652,,,2023-06-04
3653,3653,,,2023-06-04
3654,3654,2022-06-20,2022-06-23,2023-06-04
3655,3655,,,2023-06-04
3656,3656,2022-07-20,2022-07-23,2023-06-04
3657,3657,,,2023-06-04
3658,3658,,,2023-06-04
3659,3659,,,2023-06-04
3660,3660,2022-07-04,2022-07-06,2023-06-04
3661,3661,,,2023-06-04
3662,3662,2021-03-31,,2023-06-04
3663,3663,2022-04-20,2022-04-21,2023-06-04
3664,3664,,,2023-06-04
3665,3665,,,2023-06-04
3666,3666,2021-11-11,2021-11-14,2023-06-04
3667,3667,,,2023-06-04
3668,3668,,,2023-06-04
3669,3669,,,2023-06-04
3670,3670,,,2023-06-04
3671,3671,,,2023-06-04
3672,3672,,,2023-06-04
3673,3673,,,2023-06-04
3674,3674,,,2023-06-04
3675,3675,,,2023-06-04
3676,3676,2022-03-28,2022-03-30,2023-06-04
3677,3677,,,2023-06-04
3678,3678,2021-12-13,,2023-06-04
3679,3679,2022-04-13,2022-04-14,2023-06-04
3680,3680,,,2023-06-04
3681,3681,2021-10-23,2021-10-26,2023-06-04
3682,3682,,,2023-06-04
3683,3683,,,2023-06-04
3684,3684,,,2023-06-04
3685,3685,2021-12-31,2022-01-03,2023-06-04
3686,3686,,,2023-06-04
3687,3687,,,2023-06-04
3688,3688,,,2023-06-04
3689,3689,,,2023-06-04
3690,3690,,,2023-06-04
3691,3691,,,2023-06-04
3692,3692,2021-02-26,,2023-06-04
3693,3693,,,2023-06-04
3694,3694,,,2023-06-04
3695,3695,,,2023-06-04
3696,3696,,,2023-06-04
3697,3697,2021-12-19,2021-12-22,2023-06-04
3698,3698,,,2023-06-04
3699,3699,2021-05-12,,2023-06-04
3700,3700,,,2023-06-04
3701,3701,,,2023-06-04
3702,3702,,,2023-06-04
3703,3703,2022-05-13,2022-05-15,2023-06-04
3704,3704,,,2023-06-04
3705,3705,,,2023-06-04
3706,3706,,,2023-06-04
3707,3707,,,2023-06-04
3708,3708,2021-06-16,2021-06-18,2023-06-04
3709,3709,,,2023-06-04
3710,3710,,,2023-06-04
3711,3711,,,2023-06-04
3712,3712,,,2023-06-04
3713,3713,,,2023-06-04
3714,3714,2021-10-11,2021-10-12,2023-06-04
3715,3715,,,2023-06-04
3716,3716,,,2023-06-04
3717,3717,2022-04-06,2022-04-08,2023-06-04
3718,3718,,,2023-06-04
3719,3719,,,2023-06-04
3720,3720,,,2023-06-04
3721,3721,2021-06-04,2021-06-05,2023-06-04
3722,3722,2021-09-07,2021-09-10,2023-06-04
3723,3723,2021-02-03,2021-02-05,2023-06-04
3724,3724,,,2023-06-04
3725,3725,2021-03-16,2021-03-18,2023-06-04
3726,3726,,,2023-06-04
3727,3727,,,2023-06-04
3728,3728,,,2023-06-04
3729,3729,,,2023-06-04
3730,3730,2021-11-25,2021-11-28,2023-06-04
3731,3731,,,2023-06-04
3732,3732,,,2023-06-04
3733,3733,,,2023-06-04
3734,3734,2022-03-30,,2023-06-04
3735,3735,2021-11-02,2021-11-03,2023-06-04
3736,3736,,,2023-06-04
3737,3737,,,2023-06-04
3738,3738,,,2023-06-04
3739,3739,,,2023-06-04
3740,3740,,,2023-06-04
3741,3741,,,2023-06-04
3742,3742,2021-08-13,,2023-06-04
3743,3743,,,2023-06-04
3744,3744,,,2023-06-04
3745,3745,,,2023-06-04
3746,3746,,,2023-06-04
3747,3747,,,2023-06-04
3748,3748,2022-08-30,2022-08-31,2023-06-04
3749,3749,,,2023-06-04
3750,3750,,,2023-06-04
3751,3751,,,2023-06-04
3752,3752,,,2023-06-04
3753,3753,,,2023-06-04
3754,3754,2021-11-27,2021-11-30,2023-06-04
3755,3755,,,2023-06-04
3756,3756,,,2023-06-04
3757,3757,,,2023-06-04
3758,3758,,,2023-06-04
3759,3759,,,2023-06-04
3760,3760,,,2023-06-04
3761,3761,,,2023-06-04
3762,3762,2022-01-05,2022-01-08,2023-06-04
3763,3763,2021-07-06,,2023-06-04
3764,3764,,,2023-06-04
3765,3765,,,2023-06-04
3766,3766,,,2023-06-04
3767,3767,,,2023-06-04
3768,3768,,,2023-06-04
3769,3769,,,2023-06-04
3770,3770,2021-12-18,,2023-06-04
3771,3771,,,2023-06-04
3772,3772,,,2023-06-04
3773,3773,2021-08-22,2021-08-25,2023-06-04
3774,3774,,,2023-06-04
3775,3775,,,2023-06-04
3776,3776,2022-08-15,2022-08-17,2023-06-04
3777,3777,,,2023-06-04
3778,3778,2021-09-15,,2023-06-04
3779,3779,,,2023-06-04
3780,3780,,,2023-06-04
3781,3781,2021-11-27,2021-11-28,2023-06-04
3782,3782,2021-01-26,2021-01-28,2023-06-04
3783,3783,,,2023-06-04
3784,3784,,,2023-06-04
3785,3785,2021-10-10,,2023-06-04
3786,3786,,,2023-06-04
3787,3787,2021-05-13,2021-05-15,2023-06-04
3788,3788,,,2023-06-04
3789,3789,2022-02-16,2022-02-19,2023-06-04
3790,3790,,,2023-06-04
3791,3791,2021-08-23,2021-08-26,2023-06-04
3792,3792,,,2023-06-04
3793,3793,,,2023-06-04
3794,3794,,,2023-06-04
3795,3795,,,2023-06-04
3796,3796,2021-02-22,,2023-06-04
3797,3797,2021-03-07,2021-03-10,2023-06-04
3798,3798,2021-02-21,2021-02-24,2023-06-04
3799,3799,,,2023-06-04
3800,3800,,,2023-06-04
3801,3801,2021-09-13,2021-09-15,2023-06-04
3802,3802,,,2023-06-04
3803,3803,,,2023-06-04
3804,3804,,,2023-06-04
3805,3805,,,2023-06-04
3806,3806,2021-10-09,2021-10-10,2023-06-04
3807,3807,,,2023-06-04
3808,3808,,,2023-06-04
3809,3809,,,2023-06-04
3810,3810,,,2023-06-04
3811,3811,,,2023-06-04
3812,3812,2021-05-17,,2023-06-04
3813,3813,,,2023-06-04
3814,3814,,,2023-06-04
3815,3815,,,2023-06-04
3816,3816,,,2023-06-04
3817,3817,,,2023-06-04
3818,3818,,,2023-06-04
3819,3819,2022-02-09,2022-02-10,2023-06-04
3820,3820,,,2023-06-04
3821,3821,2022-06-20,2022-06-21,2023-06-04
3822,3822,,,2023-06-04
3823,3823,,,2023-06-04
3824,3824,,,2023-06-04
3825,3825,,,2023-06-04
3826,3826,2021-09-29,2021-10-01,2023-06-04
3827,3827,,,2023-06-04
3828,3828,,,2023-06-04
3829,3829,,,2023-06-04
3830,3830,,,2023-06-04
3831,3831,2021-12-29,2022-01-01,2023-06-04
3832,3832,,,2023-06-04
3833,3833,,,2023-06-04
3834,3834,,,2023-06-04
3835,3835,,,2023-06-04
3836,3836,,,2023-06-04
3837,3837,,,2023-06-04
3838,3838,,,2023-06-04
3839,3839,2022-03-28,2022-03-31,2023-06-04
3840,3840,,,2023-06-04
3841,3841,,,2023-06-04
3842,3842,,,2023-06-04
3843,3843,,,2023-06-04
3844,3844,,,2023-06-04
3845,3845,2021-02-09,2021-02-12,2023-06-04
3846,3846,2022-06-04,2022-06-07,2023-06-04
3847,3847,2021-12-09,2021-12-10,2023-06-04
3848,3848,,,2023-06-04
3849,3849,,,2023-06-04
3850,3850,2021-12-22,2021-12-23,2023-06-04
3851,3851,,,2023-06-04
3852,3852,2022-07-07,,2023-06-04
3853,3853,,,2023-06-04
3854,3854,,,2023-06-04
3855,3855,,,2023-06-04
3856,3856,,,2023-06-04
3857,3857,2022-08-29,2022-08-31,2023-06-04
3858,3858,,,2023-06-04
3859,3859,,,2023-06-04
3860,3860,,,2023-06-04
3861,3861,,,2023-06-04
3862,3862,2021-10-03,,2023-06-04
3863,3863,2022-09-05,2022-09-08,2023-06-04
3864,3864,2022-08-06,,2023-06-04
3865,3865,,,2023-06-04
3866,3866,,,2023-06-04
3867,3867,2022-07-29,2022-08-01,2023-06-04
3868,3868,,,2023-06-04
3869,3869,,,2023-06-04
3870,3870,,,2023-06-04
3871,3871,2021-02-01,2021-02-02,2023-06-04
3872,3872,,,2023-06-04
3873,3873,,,2023-06-04
3874,3874,,,2023-06-04
3875,3875,2021-04-04,2021-04-05,2023-06-04
3876,3876,,,2023-06-04
3877,3877,,,2023-06-04
3878,3878,,,2023-06-04
3879,3879,,,2023-06-04
3880,3880,2021-10-15,2021-10-17,2023-06-04
3881,3881,,,2023-06-04
3882,3882,,,2023-06-04
3883,3883,,,2023-06-04
3884,3884,2021-10-19,2021-10-21,2023-06-04
3885,3885,2022-02-17,2022-02-18,2023-06-04
3886,3886,,,2023-06-04
3887,3887,,,2023-06-04
3888,3888,,,2023-06-04
3889,3889,,,2023-06-04
3890,3890,,,2023-06-04
3891,3891,,,2023-06-04
3892,3892,2022-05-18,,2023-06-04
3893,3893,,,2023-06-04
3894,3894,,,2023-06-04
3895,3895,,,2023-06-04
3896,3896,2021-04-05,2021-04-06,2023-06-04
3897,3897,,,2023-06-04
3898,3898,,,2023-06-04
3899,3899,,,2023-06-04
3900,3900,,,2023-06-04
3901,3901,,,2023-06-04
3902,3902,2022-05-18,2022-05-21,2023-06-04
3903,3903,,,2023-06-04
3904,3904,,,2023-06-04
3905,3905,,,2023-06-04
3906,3906,2022-08-26,2022-08-29,2023-06-04
3907,3907,,,2023-06-04
3908,3908,2021-11-01,2021-11-03,2023-06-04
3909,3909,,,2023-06-04
3910,3910,,,2023-06-04
3911,3911,,,2023-06-04
3912,3912,,,2023-06-04
3913,3913,,,2023-06-04
3914,3914,,,2023-06-04
3915,3915,,,2023-06-04
3916,3916,,,2023-06-04
3917,3917,,,2023-06-04
3918,3918,,,2023-06-04
3919,3919,,,2023-06-04
3920,3920,,,2023-06-04
3921,3921,,,2023-06-04
3922,3922,,,2023-06-04
3923,3923,,,2023-06-04
3924,3924,,,2023-06-04
3925,3925,,,2023-06-04
3926,3926,2021-12-04,2021-12-05,2023-06-04
3927,3927,2022-08-06,2022-08-08,2023-06-04
3928,3928,,,2023-06-04
3929,3929,,,2023-06-04
3930,3930,,,2023-06-04
3931,3931,,,2023-06-04
3932,3932,,,2023-06-04
3933,3933,,,2023-06-04
3934,3934,,,2023-06-04
3935,3935,,,2023-06-04
3936,3936,2021-06-06,,2023-06-04
3937,3937,,,2023-06-04
3938,3938,,,2023-06-04
3939,3939,2021-11-09,2021-11-12,2023-06-04
3940,3940,,,2023-06-04
3941,3941,,,2023-06-04
3942,3942,2021-12-10,2021-12-13,2023-06-04
3943,3943,2022-02-11,,2023-06-04
3944,3944,2021-03-27,2021-03-30,2023-06-04
3945,3945,,,2023-06-04
3946,3946,,,2023-06-04
3947,3947,,,2023-06-04
3948,3948,,,2023-06-04
3949,3949,,,2023-06-04
3950,3950,,,2023-06-04
3951,3951,2021-02-26,2021-02-28,2023-06-04
3952,3952,,,2023-06-04
3953,3953,,,2023-06-04
3954,3954,,,2023-06-04
3955,3955,,,2023-06-04
3956,3956,,,2023-06-04
3957,3957,2021-07-12,2021-07-14,2023-06-04
3958,3958,,,2023-06-04
3959,3959,,,2023-06-04
3960,3960,2021-07-16,2021-07-19,2023-06-04
3961,3961,,,2023-06-04
3962,3962,2021-08-26,2021-08-29,2023-06-04
3963,3963,,,2023-06-04
3964,3964,,,2023-06-04
3965,3965,,,2023-06-04
3966,3966,,,2023-06-04
3967,3967,2021-11-06,2021-11-07,2023-06-04
3968,3968,,,2023-06-04
3969,3969,,,2023-06-04
3970,3970,2022-01-07,,2023-06-04
3971,3971,,,2023-06-04
3972,3972,,,2023-06-04
3973,3973,,,2023-06-04
3974,3974,2021-09-08,,2023-06-04
3975,3975,2021-08-15,,2023-06-04
3976,3976,2022-08-22,,2023-06-04
3977,3977,,,2023-06-04
3978,3978,,,2023-06-04
3979,3979,,,2023-06-04
3980,3980,,,2023-06-04
3981,3981,,,2023-06-04
3982,3982,2021-07-15,,2023-06-04
3983,3983,,,2023-06-04
3984,3984,2021-03-18,2021-03-20,2023-06-04
3985,3985,,,2023-06-04
3986,3986,2022-07-30,2022-08-02,2023-06-04
3987,3987,,,2023-06-04
3988,3988,,,2023-06-04
3989,3989,,,2023-06-04
3990,3990,,,2023-06-04
3991,3991,,,2023-06-04
3992,3992,,,2023-06-04
3993,3993,,,2023-06-04
3994,3994,2022-04-17,2022-04-18,2023-06-04
3995,3995,,,2023-06-04
3996,3996,,,2023-06-04
3997,3997,2021-06-16,2021-06-17,2023-06-04
3998,3998,2022-03-23,,2023-06-04
3999,3999,,,2023-06-04
4000,4000,,,2023-06-04
4001,4001,,,2023-06-04
4002,4002,,,2023-06-04
4003,4003,,,2023-06-04
4004,4004,2022-05-02,,2023-06-04
4005,4005,2021-02-21,2021-02-24,2023-06-04
4006,4006,,,2023-06-04
4007,4007,,,2023-06-04
4008,4008,2022-08-23,2022-08-26,2023-06-04
4009,4009,,,2023-06-04
4010,4010,,,2023-06-04
4011,4011,,,2023-06-04
4012,4012,,,2023-06-04
4013,4013,,,2023-06-04
4014,4014,2021-10-15,2021-10-16,2023-06-04
4015,4015,,,2023-06-04
4016,4016,,,2023-06-04
4017,4017,,,2023-06-04
4018,4018,2021-08-14,,2023-06-04
4019,4019,,,2023-06-04
4020,4020,2022-01-23,2022-01-25,2023-06-04
4021,4021,,,2023-06-04
4022,4022,,,2023-06-04
4023,4023,,,2023-06-04
4024,4024,,,2023-06-04
4025,4025,,,2023-06-04
4026,4026,,,2023-06-04
4027,4027,,,2023-06-04
4028,4028,,,2023-06-04
4029,4029,,,2023-06-04
4030,4030,2022-02-08,2022-02-09,2023-06-04
4031,4031,2021-05-03,2021-05-06,2023-06-04
4032,4032,2022-01-13,2022-01-15,2023-06-04
4033,4033,2022-04-23,,2023-06-04
4034,4034,,,2023-06-04
4035,4035,,,2023-06-04
4036,4036,2021-11-07,2021-11-09,2023-06-04
4037,4037,,,2023-06-04
4038,4038,,,2023-06-04
4039,4039,2022-01-23,2022-01-26,2023-06-04
4040,4040,,,2023-06-04
4041,4041,,,2023-06-04
4042,4042,,,2023-06-04
4043,4043,2021-06-06,,2023-06-04
4044,4044,,,2023-06-04
4045,4045,,,2023-06-04
4046,4046,,,2023-06-04
4047,4047,2022-08-03,2022-08-05,2023-06-04
4048,4048,,,2023-06-04
4049,4049,,,2023-06-04
4050,4050,,,2023-06-04
4051,4051,,,2023-06-04
4052,4052,,,2023-06-04
4053,4053,,,2023-06-04
4054,4054,,,2023-06-04
4055,4055,,,2023-06-04
4056,4056,,,2023-06-04
4057,4057,2022-05-31,2022-06-03,2023-06-04
4058,4058,,,2023-06-04
4059,4059,,,2023-06-04
4060,4060,2022-06-08,,2023-06-04
4061,4061,,,2023-06-04
4062,4062,,,2023-06-04
4063,4063,,,2023-06-04
4064,4064,,,2023-06-04
4065,4065,,,2023-06-04
4066,4066,,,2023-06-04
4067,4067,,,2023-06-04
4068,4068,2022-04-13,,2023-06-04
4069,4069,,,2023-06-04
4070,4070,2022-05-25,2022-05-28,2023-06-04
4071,4071,,,2023-06-04
4072,4072,,,2023-06-04
4073,4073,,,2023-06-04
4074,4074,,,2023-06-04
4075,4075,,,2023-06-04
4076,4076,,,2023-06-04
4077,4077,,,2023-06-04
4078,4078,,,2023-06-04
4079,4079,,,2023-06-04
4080,4080,2021-06-09,,2023-06-04
4081,4081,,,2023-06-04
4082,4082,2021-01-30,2021-01-31,2023-06-04
4083,4083,2021-05-14,2021-05-17,2023-06-04
4084,4084,,,2023-06-04
4085,4085,,,2023-06-04
4086,4086,,,2023-06-04
4087,4087,2021-07-24,2021-07-25,2023-06-04
4088,4088,,,2023-06-04
4089,4089,,,2023-06-04
4090,4090,2022-08-18,2022-08-19,2023-06-04
4091,4091,,,2023-06-04
